ROI,Frame,Wavelength,Row,Column,Intensity
1,2,518.03119475160406,0,241,631.76251220703125
1,2,518.45842908810039,0,242,628.86248779296875
1,2,518.88565452116654,0,243,630.3125
1,2,519.31287104506339,0,244,629.48748779296875
1,2,519.74007865405292,0,245,629.20001220703125
1,2,520.16727734239748,0,246,629.7125244140625
1,2,520.59446710435793,0,247,629.7874755859375
1,2,521.02164793419854,0,248,630.70001220703125
1,2,521.448819826181,0,249,629.38751220703125
1,2,521.87598277456971,0,250,629.61248779296875
1,2,522.3031367736279,0,251,629.625
1,2,522.73028181762015,0,252,630.1875
1,2,523.15741790081029,0,253,629.8125
1,2,523.58454501746371,0,254,630.1624755859375
1,2,524.0116631618456,0,255,631.375
1,2,524.43877232822183,0,256,630.9749755859375
1,2,524.86587251085791,0,257,631
1,2,525.29296370402085,0,258,629.20001220703125
1,2,525.72004590197662,0,259,629.20001220703125
1,2,526.147119098993,0,260,630.8499755859375
1,2,526.574183289337,0,261,629.70001220703125
1,2,527.001238467277,0,262,629.8499755859375
1,2,527.42828462708064,0,263,630.9375
1,2,527.85532176301706,0,264,632.0999755859375
1,2,528.2823498693549,0,265,629.7249755859375
1,2,528.709368940364,0,266,629.6500244140625
1,2,529.13637897031367,0,267,630.4000244140625
1,2,529.56337995347451,0,268,630.73748779296875
1,2,529.99037188411626,0,269,629.9625244140625
1,2,530.41735475651058,0,270,629.45001220703125
1,2,530.84432856492856,0,271,630.20001220703125
1,2,531.27129330364164,0,272,630.625
1,2,531.69824896692126,0,273,630.29998779296875
1,2,532.125195549041,0,274,631.73748779296875
1,2,532.55213304427286,0,275,629.9625244140625
1,2,532.97906144689023,0,276,631.6875
1,2,533.40598075116668,0,277,630.82501220703125
1,2,533.832890951376,0,278,630.61248779296875
1,2,534.25979204179282,0,279,629.88751220703125
1,2,534.68668401669129,0,280,630.61248779296875
1,2,535.113566870347,0,281,630.9625244140625
1,2,535.54044059703506,0,282,630.7874755859375
1,2,535.96730519103119,0,283,632.2125244140625
1,2,536.394160646612,0,284,631.17498779296875
1,2,536.82100695805366,0,285,631.7125244140625
1,2,537.24784411963344,0,286,632.0875244140625
1,2,537.67467212562838,0,287,631.86248779296875
1,2,538.10149097031638,0,288,633.67498779296875
1,2,538.52830064797615,0,289,632.625
1,2,538.95510115288516,0,290,633.2249755859375
1,2,539.38189247932337,0,291,632.73748779296875
1,2,539.80867462156914,0,292,633.63751220703125
1,2,540.23544757390243,0,293,633.32501220703125
1,2,540.66221133060333,0,294,635.2249755859375
1,2,541.08896588595269,0,295,634.76251220703125
1,2,541.51571123423093,0,296,632.79998779296875
1,2,541.94244736971882,0,297,634.01251220703125
1,2,542.36917428669915,0,298,634.2125244140625
1,2,542.7958919794529,0,299,635.45001220703125
1,2,543.22260044226289,0,300,633.9000244140625
1,2,543.64929966941168,0,301,634.9000244140625
1,2,544.07598965518241,0,302,634.76251220703125
1,2,544.502670393859,0,303,633.73748779296875
1,2,544.92934187972526,0,304,634.4749755859375
1,2,545.35600410706525,0,305,635.25
1,2,545.78265707016408,0,306,635.0374755859375
1,2,546.20930076330626,0,307,635.5374755859375
1,2,546.63593518077778,0,308,634.5999755859375
1,2,547.06256031686485,0,309,634.4000244140625
1,2,547.48917616585288,0,310,635.5999755859375
1,2,547.91578272202935,0,311,635.9124755859375
1,2,548.34237997968091,0,312,634.07501220703125
1,2,548.76896793309538,0,313,636.42498779296875
1,2,549.1955465765601,0,314,635.8499755859375
1,2,549.62211590436391,0,315,634.51251220703125
1,2,550.04867591079517,0,316,635.11248779296875
1,2,550.47522659014282,0,317,634.36248779296875
1,2,550.90176793669684,0,318,634.67498779296875
1,2,551.32829994474628,0,319,634.45001220703125
1,2,551.75482260858189,0,320,635.3499755859375
1,2,552.18133592249444,0,321,633.9375
1,2,552.60783988077435,0,322,635.125
1,2,553.03433447771408,0,323,635.17498779296875
1,2,553.46081970760406,0,324,634.0374755859375
1,2,553.88729556473788,0,325,633.5
1,2,554.31376204340768,0,326,633.5250244140625
1,2,554.74021913790625,0,327,634.0250244140625
1,2,555.16666684252664,0,328,634.01251220703125
1,2,555.59310515156392,0,329,634.6875
1,2,556.019534059311,0,330,634.125
1,2,556.4459535600638,0,331,633.5
1,2,556.87236364811622,0,332,633.5625
1,2,557.298764317764,0,333,635
1,2,557.72515556330336,0,334,634.11248779296875
1,2,558.15153737903063,0,335,633.4749755859375
1,2,558.57790975924172,0,336,633.8375244140625
1,2,559.004272698234,0,337,633.6875
1,2,559.43062619030525,0,338,633.82501220703125
1,2,559.856970229753,0,339,632.5999755859375
1,2,560.28330481087539,0,340,633.98748779296875
1,2,560.70962992797126,0,341,634.0374755859375
1,2,561.13594557534,0,342,633.67498779296875
1,2,561.56225174728036,0,343,633.6624755859375
1,2,561.98854843809272,0,344,633.1875
1,2,562.41483564207738,0,345,634.54998779296875
1,2,562.841113353535,0,346,634.5374755859375
1,2,563.26738156676629,0,347,633.70001220703125
1,2,563.69364027607287,0,348,633.79998779296875
1,2,564.11988947575708,0,349,633.51251220703125
1,2,564.546129160121,0,350,633.76251220703125
1,2,564.97235932346723,0,351,633.51251220703125
1,2,565.39857996009914,0,352,633.23748779296875
1,2,565.82479106431992,0,353,634.5
1,2,566.25099263043421,0,354,633.4749755859375
1,2,566.67718465274561,0,355,634.95001220703125
1,2,567.1033671255592,0,356,633.1875
1,2,567.52954004317974,0,357,632.5875244140625
1,2,567.95570339991355,0,358,633.75
1,2,568.3818571900664,0,359,633.95001220703125
1,2,568.80800140794486,0,360,635.07501220703125
1,2,569.23413604785515,0,361,635.17498779296875
1,2,569.660261104105,0,362,634.76251220703125
1,2,570.08637657100178,0,363,633.4000244140625
1,2,570.51248244285387,0,364,633.7249755859375
1,2,570.93857871396983,0,365,634.11248779296875
1,2,571.36466537865829,0,366,635.17498779296875
1,2,571.79074243122852,0,367,635.0999755859375
1,2,572.21680986599085,0,368,635.23748779296875
1,2,572.64286767725434,0,369,635.5
1,2,573.06891585933022,0,370,635.29998779296875
1,2,573.49495440652936,0,371,634.70001220703125
1,2,573.92098331316345,0,372,635.32501220703125
1,2,574.34700257354382,0,373,633.7249755859375
1,2,574.77301218198272,0,374,636.25
1,2,575.19901213279365,0,375,635.4000244140625
1,2,575.62500242028841,0,376,636.2249755859375
1,2,576.05098303878094,0,377,635.04998779296875
1,2,576.47695398258543,0,378,635.29998779296875
1,2,576.90291524601628,0,379,634.76251220703125
1,2,577.32886682338744,0,380,635.76251220703125
1,2,577.75480870901526,0,381,637.375
1,2,578.18074089721392,0,382,635.7874755859375
1,2,578.60666338230067,0,383,637.42498779296875
1,2,579.03257615859127,0,384,635.5250244140625
1,2,579.45847922040275,0,385,637.7125244140625
1,2,579.88437256205248,0,386,635.1500244140625
1,2,580.3102561778577,0,387,635.5875244140625
1,2,580.73613006213645,0,388,636.45001220703125
1,2,581.16199420920793,0,389,636.7125244140625
1,2,581.58784861339109,0,390,636.4375
1,2,582.01369326900453,0,391,635.9625244140625
1,2,582.43952817036836,0,392,635.9625244140625
1,2,582.86535331180335,0,393,636.0999755859375
1,2,583.29116868762969,0,394,635.6875
1,2,583.71697429216817,0,395,636.7249755859375
1,2,584.142770119741,0,396,637.36248779296875
1,2,584.5685561646693,0,397,637.375
1,2,584.99433242127589,0,398,635.4375
1,2,585.420098883884,0,399,636.25
1,2,585.84585554681564,0,400,636.75
1,2,586.27160240439571,0,401,636.0625
1,2,586.69733945094742,0,402,637.54998779296875
1,2,587.12306668079509,0,403,636.07501220703125
1,2,587.54878408826471,0,404,637.04998779296875
1,2,587.9744916676807,0,405,636.7874755859375
1,2,588.40018941336871,0,406,637.1875
1,2,588.82587731965612,0,407,637.7249755859375
1,2,589.25155538086824,0,408,637.7874755859375
1,2,589.67722359133313,0,409,637.63751220703125
1,2,590.10288194537725,0,410,638.4124755859375
1,2,590.52853043732944,0,411,638.4625244140625
1,2,590.954169061518,0,412,639.9000244140625
1,2,591.37979781227114,0,413,639.20001220703125
1,2,591.80541668391822,0,414,639.875
1,2,592.231025670789,0,415,641.20001220703125
1,2,592.65662476721388,0,416,642.5250244140625
1,2,593.082213967523,0,417,641.6624755859375
1,2,593.50779326604788,0,418,641.5875244140625
1,2,593.933362657119,0,419,641.86248779296875
1,2,594.35892213506838,0,420,641.9625244140625
1,2,594.784471694229,0,421,642.4124755859375
1,2,595.21001132893309,0,422,642.9000244140625
1,2,595.63554103351385,0,423,643.7750244140625
1,2,596.06106080230427,0,424,644.6500244140625
1,2,596.48657062963923,0,425,644.625
1,2,596.912070509853,0,426,644.23748779296875
1,2,597.33756043728033,0,427,644.5374755859375
1,2,597.76304040625621,0,428,645.11248779296875
1,2,598.18851041111623,0,429,645.63751220703125
1,2,598.61397044619753,0,430,647.13751220703125
1,2,599.03942050583623,0,431,647.1624755859375
1,2,599.46486058436892,0,432,647.82501220703125
1,2,599.89029067613387,0,433,647
1,2,600.315710775469,0,434,650.0999755859375
1,2,600.74112087671142,0,435,649.73748779296875
1,2,601.1665209742016,0,436,650.6500244140625
1,2,601.59191106227843,0,437,651.0999755859375
1,2,602.01729113528131,0,438,652.7750244140625
1,2,602.44266118755,0,439,651.2125244140625
1,2,602.86802121342555,0,440,651.88751220703125
1,2,603.29337120724892,0,441,652.95001220703125
1,2,603.71871116336206,0,442,654.79998779296875
1,2,604.14404107610562,0,443,654.3125
1,2,604.56936093982358,0,444,656.11248779296875
1,2,604.99467074885774,0,445,654.3375244140625
1,2,605.41997049755128,0,446,657.76251220703125
1,2,605.84526018024894,0,447,655.625
1,2,606.27053979129346,0,448,657.2874755859375
1,2,606.69580932503,0,449,657.57501220703125
1,2,607.12106877580447,0,450,657.98748779296875
1,2,607.54631813796072,0,451,657.9124755859375
1,2,607.971557405846,0,452,657.82501220703125
1,2,608.396786573806,0,453,657.9000244140625
1,2,608.82200563618778,0,454,656.1500244140625
1,2,609.24721458733882,0,455,657.67498779296875
1,2,609.67241342160628,0,456,656.7249755859375
1,2,610.09760213333857,0,457,657.95001220703125
1,2,610.52278071688454,0,458,656.45001220703125
1,2,610.94794916659293,0,459,656.9000244140625
1,2,611.373107476814,0,460,657.4375
1,2,611.79825564189662,0,461,656.5
1,2,612.22339365619166,0,462,658.42498779296875
1,2,612.64852151405023,0,463,656.32501220703125
1,2,613.07363920982357,0,464,653.4625244140625
1,2,613.4987467378628,0,465,656.82501220703125
1,2,613.923844092521,0,466,655.3375244140625
1,2,614.34893126815052,0,467,656.76251220703125
1,2,614.77400825910433,0,468,656.5625
1,2,615.19907505973617,0,469,655.2125244140625
1,2,615.6241316643999,0,470,654.875
1,2,616.04917806745038,0,471,655.125
1,2,616.47421426324252,0,472,655.07501220703125
1,2,616.89924024613151,0,473,654.86248779296875
1,2,617.32425601047271,0,474,654.76251220703125
1,2,617.749261550623,0,475,654.86248779296875
1,2,618.17425686093941,0,476,654.75
1,2,618.59924193577854,0,477,653.36248779296875
1,2,619.02421676949859,0,478,652.7874755859375
1,2,619.449181356457,0,479,652.45001220703125
1,2,619.87413569101284,0,480,651.3499755859375
1,2,620.29907976752531,0,481,652.0999755859375
1,2,620.72401358035347,0,482,651.11248779296875
1,2,621.14893712385731,0,483,650.8375244140625
1,2,621.57385039239773,0,484,650.2874755859375
1,2,621.99875338033507,0,485,651.79998779296875
1,2,622.42364608203093,0,486,649.82501220703125
1,2,622.84852849184722,0,487,649.4749755859375
1,2,623.27340060414588,0,488,649.82501220703125
1,2,623.69826241329,0,489,649.48748779296875
1,2,624.123113913642,0,490,649.875
1,2,624.54795509956625,0,491,649.4375
1,2,624.97278596542674,0,492,650.29998779296875
1,2,625.39760650558776,0,493,648.73748779296875
1,2,625.82241671441477,0,494,649.5875244140625
1,2,626.24721658627277,0,495,649.88751220703125
1,2,626.67200611552846,0,496,648.7750244140625
1,2,627.09678529654707,0,497,647.8375244140625
1,2,627.52155412369632,0,498,648.0250244140625
1,2,627.94631259134314,0,499,648.3125
1,2,628.37106069385607,0,500,647.13751220703125
1,2,628.79579842560247,0,501,647.01251220703125
1,2,629.22052578095133,0,502,647.86248779296875
1,2,629.64524275427209,0,503,646.4375
1,2,630.06994933993462,0,504,647.3499755859375
1,2,630.49464553230871,0,505,646.76251220703125
1,2,630.91933132576446,0,506,647.07501220703125
1,2,631.3440067146737,0,507,644.75
1,2,631.7686716934079,0,508,646.6624755859375
1,2,632.19332625633876,0,509,646.95001220703125
1,2,632.61797039783892,0,510,647.0374755859375
1,2,633.04260411228131,0,511,647.01251220703125
1,2,633.46722739403936,0,512,646.32501220703125
1,2,633.89184023748646,0,513,647.0625
1,2,634.31644263699741,0,514,644.73748779296875
1,2,634.74103458694753,0,515,645.5
1,2,635.16561608171094,0,516,646.04998779296875
1,2,635.59018711566478,0,517,645.4625244140625
1,2,636.01474768318383,0,518,645.63751220703125
1,2,636.43929777864594,0,519,645.6500244140625
1,2,636.86383739642793,0,520,645.45001220703125
1,2,637.28836653090707,0,521,643.11248779296875
1,2,637.71288517646133,0,522,644.0250244140625
1,2,638.13739332747036,0,523,644.375
1,2,638.56189097831236,0,524,643.125
1,2,638.98637812336733,0,525,643.4749755859375
1,2,639.4108547570147,0,526,641.3375244140625
1,2,639.83532087363551,0,527,643.13751220703125
1,2,640.25977646761032,0,528,643.23748779296875
1,2,640.68422153332119,0,529,642.95001220703125
1,2,641.10865606514949,0,530,643.4000244140625
1,2,641.53308005747738,0,531,641.61248779296875
1,2,641.95749350468827,0,532,643.42498779296875
1,2,642.38189640116525,0,533,642.9124755859375
1,2,642.80628874129218,0,534,642.1875
1,2,643.2306705194535,0,535,641.07501220703125
1,2,643.65504173003387,0,536,642.1500244140625
1,2,644.07940236741865,0,537,641.125
1,2,644.50375242599341,0,538,640.6500244140625
1,2,644.928091900144,0,539,641.38751220703125
1,2,645.352420784258,0,540,641.5625
1,2,645.77673907272208,0,541,642.7750244140625
1,2,646.20104675992366,0,542,641.9124755859375
1,2,646.625343840251,0,543,642.11248779296875
1,2,647.049630308093,0,544,642.0374755859375
1,2,647.47390615783866,0,545,640.9749755859375
1,2,647.89817138387752,0,546,642.7125244140625
1,2,648.32242598059941,0,547,641.25
1,2,648.74666994239533,0,548,642.04998779296875
1,2,649.17090326365542,0,549,641.125
1,2,649.59512593877264,0,550,642.45001220703125
1,2,650.0193379621378,0,551,639.9625244140625
1,2,650.44353932814352,0,552,641.1624755859375
1,2,650.86773003118276,0,553,641.36248779296875
1,2,651.29191006564929,0,554,640.7125244140625
1,2,651.71607942593732,0,555,641.0374755859375
1,2,652.14023810644051,0,556,641.5
1,2,652.564386101554,0,557,640.9124755859375
1,2,652.98852340567316,0,558,640.7750244140625
1,2,653.41265001319391,0,559,640.73748779296875
1,2,653.83676591851292,0,560,642.45001220703125
1,2,654.26087111602658,0,561,639.95001220703125
1,2,654.68496560013261,0,562,641.5625
1,2,655.1090493652282,0,563,641.29998779296875
1,2,655.53312240571267,0,564,641.4625244140625
1,2,655.957184715984,0,565,640.98748779296875
1,2,656.38123629044128,0,566,642.4625244140625
1,2,656.80527712348521,0,567,642.23748779296875
1,2,657.22930720951513,0,568,641.86248779296875
1,2,657.65332654293229,0,569,641.125
1,2,658.07733511813831,0,570,642.0250244140625
1,2,658.50133292953387,0,571,641.25
1,2,658.92531997152207,0,572,641.82501220703125
1,2,659.34929623850508,0,573,640.0999755859375
1,2,659.77326172488677,0,574,642.9749755859375
1,2,660.19721642507022,0,575,640.73748779296875
1,2,660.62116033346,0,576,640.0999755859375
1,2,661.04509344446046,0,577,641.7874755859375
1,2,661.46901575247716,0,578,642.48748779296875
1,2,661.89292725191547,0,579,641.20001220703125
1,2,662.31682793718164,0,580,642.36248779296875
1,2,662.7407178026823,0,581,642.7249755859375
1,2,663.164596842825,0,582,641.7874755859375
1,2,663.58846505201666,0,583,643.2874755859375
1,2,664.012322424666,0,584,643.9000244140625
1,2,664.43616895518187,0,585,642.6875
1,2,664.86000463797268,0,586,642.13751220703125
1,2,665.28382946744864,0,587,642.7125244140625
1,2,665.70764343801943,0,588,643.95001220703125
1,2,666.13144654409632,0,589,643.3125
1,2,666.55523878009,0,590,643.9124755859375
1,2,666.97902014041176,0,591,644.1875
1,2,667.40279061947467,0,592,644.9124755859375
1,2,667.82655021169023,0,593,644.9625244140625
1,2,668.25029891147256,0,594,643.8125
1,2,668.6740367132345,0,595,643.9000244140625
1,2,669.0977636113912,0,596,646.375
1,2,669.52147960035609,0,597,645.2750244140625
1,2,669.9451846745452,0,598,645.63751220703125
