"x","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0001.tif_1_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0002.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0003.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0004.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0005.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0006.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0007.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0008.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0009.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0010.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0011.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0012.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0013.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0014.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0015.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0016.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0017.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0018.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0019.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0020.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0021.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0022.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0023.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0024.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0025.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0026.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0027.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0028.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0029.tif_Azm=_0.00","y_obs_D1_MAPbIBr2__XrayDeg_20s_01221113_0030.tif_Azm=_0.00"
30.32,30.605,30.277,30.659,30.219,29.987,29.633,29.58,29.395,29.551,29.373,29.282,28.984,29.137,29.01,28.716,28.986,28.775,28.322,28.554,28.424,28.27,28.264,28.192,28.147,28.265,28.544,28.347,28.338,27.96,27.678
30.34,30.733,30.248,30.608,30.381,30.119,29.721,29.51,29.53,29.542,29.269,29.173,29.092,29.061,28.847,28.935,29.07,28.887,28.478,28.336,28.443,28.317,28.383,28.057,28.153,28.21,28.434,28.371,28.399,28.119,27.892
30.36,30.538,30.246,30.468,30.396,30.217,29.732,29.646,29.355,29.473,29.309,29.191,28.976,29.18,28.922,29.028,29.081,29.025,28.429,28.405,28.667,28.192,28.565,28.153,28.128,28.232,28.505,28.4,28.318,28.105,27.881
30.38,30.516,30.506,30.559,30.346,30.225,29.795,29.552,29.429,29.657,29.257,29.269,29.064,29.257,29.119,29.012,29.138,28.932,28.439,28.502,28.669,28.204,28.626,28.297,28.152,28.288,28.49,28.335,28.321,28.169,27.861
30.4,30.523,30.31,30.537,30.406,30.179,29.822,29.582,29.426,29.541,29.173,29.238,29.051,29.193,29.045,29.042,29.202,28.98,28.501,28.427,28.354,28.184,28.459,28.231,28.125,28.255,28.474,28.335,28.293,27.999,27.87
30.42,30.521,30.22,30.351,30.463,30.321,29.843,29.736,29.441,29.383,29.194,29.183,28.903,29.199,28.915,28.965,29.375,28.992,28.301,28.474,28.463,28.176,28.534,28.256,28.174,28.325,28.516,28.395,28.339,28.069,27.966
30.44,30.704,30.31,30.69,30.566,30.499,29.917,29.923,29.623,29.546,29.375,29.329,29.134,29.361,29.162,29.058,29.263,29.182,28.496,28.459,28.601,28.411,28.594,28.352,28.373,28.559,28.629,28.56,28.347,28.196,27.977
30.46,30.611,30.44,30.696,30.285,30.232,29.751,29.867,29.496,29.392,29.291,29.355,29.215,29.348,29.009,28.925,29.136,29.007,28.438,28.503,28.511,28.201,28.454,28.243,28.17,28.382,28.498,28.624,28.366,28.206,27.826
30.48,30.656,30.123,30.781,30.263,30.313,29.845,29.759,29.522,29.506,29.371,29.246,29.254,29.394,29.166,28.954,29.22,29.08,28.312,28.544,28.432,28.207,28.558,28.352,28.191,28.344,28.592,28.603,28.449,28.154,27.912
30.5,30.59,30.164,30.631,30.519,30.281,29.782,29.645,29.54,29.493,29.444,29.295,29.34,29.271,29.095,29.03,29.187,28.906,28.613,28.64,28.448,28.269,28.605,28.281,28.125,28.448,28.67,28.443,28.417,27.948,27.794
30.52,30.51,30.188,30.541,30.724,30.29,29.714,29.794,29.438,29.577,29.434,29.278,29.157,29.337,29.171,29.06,29.051,29.096,28.55,28.714,28.46,28.256,28.571,28.289,28.29,28.514,28.623,28.515,28.24,28.039,27.753
30.54,30.501,30.246,30.751,30.552,30.217,29.7,29.673,29.316,29.462,29.293,29.323,29.071,29.032,29.114,29.03,29.129,28.996,28.47,28.49,28.399,28.166,28.368,28.177,28.213,28.492,28.576,28.376,28.348,28.059,27.828
30.56,30.597,30.291,30.639,30.534,30.278,29.728,29.8,29.455,29.508,29.534,29.247,29.307,29.267,28.951,29.054,29.349,29.095,28.432,28.502,28.449,28.353,28.502,28.294,28.331,28.51,28.688,28.416,28.386,28.157,27.918
30.58,30.51,30.253,30.553,30.408,30.08,29.692,29.867,29.312,29.402,29.458,29.192,28.924,29.094,28.88,29.099,28.93,28.901,28.39,28.442,28.302,28.266,28.352,28.038,28.26,28.503,28.471,28.506,28.283,28.035,27.808
30.6,30.644,30.258,30.656,30.552,30.434,30.032,29.807,29.477,29.602,29.629,29.469,29.308,29.285,29.2,29.075,29.225,29.069,28.611,28.587,28.517,28.52,28.666,28.22,28.237,28.497,28.722,28.629,28.242,28.214,27.906
30.62,30.752,30.216,30.788,30.606,30.451,29.937,29.686,29.549,29.497,29.576,29.468,29.328,29.379,29.33,29.051,29.318,29.064,28.705,28.622,28.553,28.458,28.605,28.558,28.431,28.463,28.821,28.551,28.418,28.158,27.895
30.64,30.581,30.301,30.781,30.405,30.434,29.722,29.649,29.337,29.351,29.268,29.318,29.194,29.29,29.047,29.041,29.161,28.982,28.523,28.539,28.459,28.245,28.437,28.185,28.334,28.314,28.565,28.947,28.362,28.101,27.826
30.66,30.696,30.387,30.917,30.514,30.361,29.913,29.689,29.392,29.665,29.541,29.508,29.393,29.27,29.141,29.189,29.391,29.336,28.706,28.627,28.586,28.375,28.656,28.306,28.439,28.524,28.809,28.495,28.532,28.492,28.068
30.68,30.754,30.147,30.577,30.361,30.325,29.736,29.79,29.362,29.657,29.415,29.32,29.207,29.189,29.053,29.054,29.291,29.096,28.547,28.511,28.549,28.416,28.566,28.311,28.198,28.541,28.806,28.481,28.33,28.166,27.912
30.7,30.612,30.316,30.662,30.505,30.494,29.848,29.967,29.543,29.613,29.498,29.402,29.304,29.428,29.064,29.167,29.462,28.949,28.656,28.679,28.56,28.397,28.742,28.4,28.427,28.549,28.745,28.411,28.431,28.219,27.85
30.72,30.727,30.404,30.84,30.576,30.551,29.929,30.022,29.699,29.605,29.562,29.402,29.358,29.311,29.177,29.065,29.49,29.144,28.571,28.713,28.659,28.404,28.756,28.459,28.507,28.593,28.769,28.434,28.553,28.295,27.949
30.74,30.774,30.282,30.722,30.54,30.423,29.945,29.724,29.677,29.695,29.493,29.383,29.234,29.448,29.287,29.048,29.432,29.041,28.54,28.499,28.623,28.342,28.595,28.341,28.302,28.526,28.799,28.566,28.475,28.325,27.89
30.76,30.992,30.482,30.742,30.485,30.307,29.798,29.735,29.656,29.642,29.467,29.5,29.472,29.314,29.315,29.08,29.336,29.191,28.532,28.66,28.641,28.439,28.699,28.478,28.513,28.654,28.744,28.71,28.586,28.297,28.004
30.78,30.951,30.396,30.839,30.394,30.531,29.99,29.891,29.515,29.721,29.463,29.425,29.369,29.321,29.225,29.235,29.38,29.095,28.469,28.613,28.722,28.501,28.751,28.518,28.346,28.624,28.683,28.688,28.579,28.207,27.98
30.8,30.635,30.442,30.836,30.47,30.546,29.782,29.774,29.548,29.721,29.648,29.29,29.333,29.353,29.212,29.109,29.255,29.046,28.503,28.64,28.693,28.39,28.665,28.559,28.281,28.454,28.795,28.632,28.511,28.392,27.948
30.82,30.747,30.381,30.612,30.38,30.361,29.936,29.87,29.692,29.748,29.659,29.398,29.186,29.349,29.27,29.086,29.323,29.165,28.534,28.763,28.591,28.436,28.737,28.388,28.426,28.578,28.76,28.462,28.384,28.306,27.951
30.84,30.785,30.372,30.791,30.414,30.556,29.959,29.84,29.47,29.764,29.576,29.432,29.231,29.474,29.284,29.257,29.498,29.087,28.768,28.572,28.555,28.406,28.686,28.653,28.461,28.399,28.801,28.61,28.435,28.327,27.878
30.86,30.968,30.411,30.958,30.669,30.429,30.089,29.959,29.512,29.767,29.554,29.466,29.258,29.453,29.318,29.357,29.543,29.096,28.668,28.631,28.633,28.568,28.686,28.472,28.407,28.561,28.81,28.698,28.561,28.458,28.061
30.88,30.886,30.408,31.429,30.615,30.375,30.108,29.985,29.644,29.741,29.526,29.42,29.262,29.492,29.334,29.363,29.504,29.177,28.6,28.578,28.798,28.437,28.815,28.568,28.494,28.801,28.924,28.591,28.583,28.539,28.036
30.9,30.797,30.477,30.821,30.511,30.391,29.958,29.839,29.653,29.65,29.433,29.467,29.434,29.54,29.334,29.288,29.353,29.234,28.6,28.47,28.5,28.502,28.667,28.425,28.48,28.789,28.788,28.538,28.578,28.375,28.052
30.92,30.74,30.555,30.815,30.409,30.385,29.919,29.924,29.626,29.574,29.508,29.506,29.445,29.273,29.126,29.066,29.261,29.263,28.633,28.729,28.631,28.556,28.698,28.504,28.465,28.716,28.824,28.513,28.586,28.409,28.014
30.94,30.878,30.47,30.805,30.607,30.346,30.026,29.989,29.684,29.744,29.609,29.396,29.517,29.476,29.167,29.187,29.442,29.507,28.639,28.634,28.73,28.491,28.706,28.381,28.199,28.564,28.66,28.755,28.459,28.293,27.992
30.96,30.854,30.494,30.78,30.604,30.466,30.16,29.867,29.663,29.765,29.58,29.447,29.516,29.608,29.421,29.298,29.329,29.34,28.7,28.623,28.803,28.661,28.802,28.42,28.396,28.601,28.895,28.815,28.453,28.287,28.142
30.98,30.956,30.478,30.794,30.591,30.48,30.165,29.896,29.711,29.879,29.673,29.641,29.39,29.528,29.343,29.191,29.327,29.288,28.613,28.685,28.853,28.378,28.864,28.52,28.275,28.491,28.796,28.722,28.505,28.3,28.149
31.0,31.005,30.643,31.073,30.742,30.657,29.947,30.269,29.924,29.899,29.776,29.728,29.553,29.655,29.315,29.237,29.467,29.369,28.808,28.862,28.849,28.547,28.9,28.601,28.581,28.638,29.006,28.853,28.753,28.484,28.146
31.02,30.974,30.622,30.878,30.712,30.699,30.079,30.021,29.798,29.68,29.703,29.479,29.379,29.616,29.465,29.209,29.494,29.295,28.766,28.82,28.796,28.496,28.574,28.573,28.509,28.673,28.83,28.783,28.681,28.319,28.139
31.04,30.991,30.533,30.963,30.669,30.559,30.054,29.986,29.805,29.909,29.871,29.886,29.402,29.701,29.555,29.314,29.65,29.346,28.806,28.668,28.84,28.564,28.89,28.503,28.649,28.738,29.041,28.662,28.764,28.382,28.161
31.06,30.978,30.583,31.027,30.617,30.647,29.969,29.985,29.773,29.898,29.691,30.181,29.386,29.402,29.341,29.267,29.466,29.449,28.774,28.776,28.715,28.372,28.839,28.415,28.593,28.585,28.948,28.72,28.625,28.394,28.085
31.08,30.829,30.651,31.073,30.607,30.489,30.192,30.016,29.815,29.837,29.735,29.634,29.509,29.432,29.314,29.171,29.541,29.346,28.667,28.826,28.843,28.698,28.771,28.516,28.559,28.684,28.86,28.803,28.711,28.349,28.183
31.1,31.018,30.715,30.818,30.709,30.563,30.041,30.043,29.899,29.92,29.652,29.457,29.489,29.386,29.35,29.456,29.474,29.312,28.771,28.897,28.818,28.635,28.751,28.669,28.65,28.541,28.84,28.86,28.621,28.469,28.166
31.12,31.08,30.687,30.918,30.803,30.606,30.146,30.088,30.003,29.944,29.698,29.586,29.618,29.625,29.358,29.54,29.608,29.26,28.974,28.797,28.841,28.678,28.852,28.69,28.668,28.563,29.03,28.882,28.789,28.506,28.273
31.14,31.108,30.755,30.971,30.902,30.606,30.268,30.101,29.832,29.801,29.64,29.69,29.606,29.832,29.443,29.323,29.573,29.257,28.89,28.836,28.941,28.522,28.84,28.727,28.608,28.801,28.984,28.717,28.74,28.517,28.249
31.16,31.279,30.762,31.114,30.681,30.614,29.971,30.274,29.791,29.903,29.794,29.671,29.666,29.729,29.432,29.463,29.464,29.356,28.965,28.81,28.85,28.613,28.969,28.741,28.562,28.765,28.964,28.894,28.783,28.511,28.217
31.18,31.083,30.692,31.126,30.967,30.7,30.174,30.262,30.042,29.989,29.966,29.708,29.794,29.708,29.48,29.51,29.791,29.468,28.999,28.85,28.886,28.761,28.959,28.761,28.655,28.863,28.926,28.855,28.782,28.486,28.251
31.2,31.02,30.77,31.069,30.795,30.7,30.135,30.135,30.068,29.934,29.804,29.678,29.682,29.756,29.428,29.529,29.822,29.491,29.023,28.923,29.105,28.643,28.961,28.651,28.796,28.768,28.98,28.855,28.798,28.457,28.377
31.22,31.113,30.837,31.073,30.78,30.755,30.328,30.169,29.951,30.008,29.89,29.834,29.634,29.702,29.618,29.596,29.97,29.602,28.971,28.951,29.006,28.74,29.14,28.88,28.897,28.853,29.085,28.944,28.886,28.538,28.38
31.24,30.92,30.671,31.065,30.86,30.71,30.299,30.087,29.838,30.005,29.773,29.757,29.609,29.671,29.423,29.388,29.658,29.423,28.873,28.717,28.848,28.73,28.869,28.799,28.594,28.852,29.024,28.9,28.943,28.614,28.326
31.26,31.038,30.604,31.085,30.963,30.686,30.154,30.159,29.903,30.004,29.852,29.61,29.803,29.755,29.827,29.456,29.694,29.576,28.864,29.016,28.794,28.604,28.91,28.758,28.708,28.917,29.016,28.954,28.79,28.549,28.339
31.28,31.079,30.733,31.214,30.971,30.721,30.351,30.172,30.007,29.96,29.937,29.869,29.845,29.85,29.886,29.64,29.715,29.593,29.051,29.03,29.088,28.932,29.128,28.919,28.875,28.952,29.129,28.962,28.993,28.683,28.472
31.3,31.29,30.813,31.196,30.992,30.796,30.434,30.269,30.011,29.859,29.959,29.774,29.733,29.764,29.665,29.987,29.925,29.716,29.093,29.169,29.153,28.889,29.108,29.78,28.748,28.897,29.055,28.953,28.845,28.681,28.471
31.32,31.385,30.972,31.183,30.874,30.731,30.402,30.275,29.966,30.014,29.923,29.755,29.723,29.771,29.544,29.666,29.481,29.616,29.034,28.998,29.026,28.765,29.054,29.006,28.648,28.92,29.089,29.133,28.815,28.769,28.319
31.34,31.107,30.857,31.181,31.023,30.801,30.325,30.351,30.068,30.016,29.76,29.753,29.624,29.845,29.621,29.51,29.668,29.58,29.031,29.118,29.051,28.814,29.093,28.78,28.771,28.702,29.028,29.015,28.849,28.575,28.373
31.36,31.134,30.808,31.239,30.808,30.822,30.227,30.454,30.086,30.059,29.737,29.871,29.83,29.949,29.503,29.675,29.683,29.511,29.009,29.148,29.174,28.743,29.153,28.98,28.842,28.922,29.002,29.062,28.978,28.592,28.382
31.38,31.109,30.568,31.258,31.017,30.759,30.222,30.44,29.94,30.062,29.916,29.81,29.761,29.758,29.62,29.507,29.731,29.6,29.016,29.115,29.042,28.766,29.083,29.001,28.893,28.906,29.122,29.025,28.825,28.761,28.529
31.4,31.095,30.967,31.175,31.178,30.891,30.496,30.344,30.035,29.992,29.839,29.836,29.654,29.795,29.601,29.474,29.848,29.609,29.024,29.028,29.302,28.925,29.101,29.069,28.81,28.82,29.107,28.869,28.898,28.804,28.368
31.42,31.267,30.904,31.183,30.989,30.788,30.472,30.411,30.041,30.07,29.928,29.924,29.787,29.899,29.62,29.605,29.85,29.762,28.989,28.984,29.166,28.808,29.182,29.654,28.871,28.854,29.209,28.944,28.915,28.695,28.479
31.44,31.172,30.846,31.224,31.034,30.711,30.345,30.207,30.136,30.222,29.934,29.97,29.658,29.872,29.638,29.561,29.732,29.617,29.019,29.072,29.639,28.781,29.222,29.792,28.899,28.893,29.162,29.079,29.004,28.975,28.547
31.46,31.171,31.013,31.35,31.01,30.811,30.335,30.245,30.147,30.24,30.095,30.025,29.918,29.828,29.784,29.595,29.856,29.609,29.117,29.072,29.583,28.839,29.17,28.923,28.739,29.11,29.201,29.017,28.996,28.834,28.507
31.48,31.252,31.143,31.269,31.097,30.981,30.565,30.3,30.082,30.236,30.021,30.041,30.067,29.841,29.773,29.63,29.84,29.521,29.236,29.278,29.27,28.891,29.206,28.881,28.92,28.964,29.269,29.166,29.099,28.761,28.61
31.5,31.346,31.07,31.348,31.035,30.846,30.422,30.382,29.929,30.14,30.015,29.874,29.785,29.792,29.607,29.524,29.854,29.579,29.03,29.214,29.331,28.907,29.065,28.802,28.796,28.962,29.209,29.084,28.943,28.672,28.341
31.52,31.309,31.052,31.346,31.03,30.967,30.594,30.5,30.174,30.165,30.104,29.963,29.794,29.81,29.663,29.639,29.875,29.679,29.197,29.26,29.196,28.872,29.132,28.953,28.855,29.035,29.284,29.224,28.857,28.818,28.452
31.54,31.447,30.989,31.225,31.084,31.006,30.513,30.56,30.039,30.165,30.154,29.996,29.724,29.848,29.735,29.697,29.889,29.744,29.062,29.141,29.164,28.912,29.124,28.998,28.817,29.072,29.239,29.11,29.051,28.877,28.452
31.56,31.566,30.967,31.21,31.069,30.872,30.465,30.333,29.98,30.269,30.069,29.851,29.821,29.885,29.796,29.801,29.957,29.691,29.279,29.02,29.2,28.888,29.128,29.136,28.845,28.985,29.211,29.066,29.062,28.822,28.59
31.58,31.268,30.954,31.347,31.102,30.938,30.572,30.453,30.073,30.298,30.114,29.808,29.935,30.033,29.74,29.743,30.067,29.594,29.085,29.222,29.379,29.508,29.344,29.161,28.946,29.056,29.308,29.222,29.048,28.769,28.604
31.6,31.344,30.951,31.256,30.942,30.981,30.427,30.4,30.028,30.342,29.952,29.904,29.933,29.81,29.644,29.583,29.902,29.588,29.319,29.185,29.339,28.982,29.103,29.034,29.008,29.025,29.175,29.063,28.976,28.805,28.47
31.62,31.505,31.064,31.361,31.201,31.046,30.408,30.503,30.035,30.312,30.059,30.174,30.025,30.101,29.921,29.681,29.95,29.766,29.237,29.248,29.376,28.91,29.286,29.018,28.939,29.099,29.223,29.106,29.039,28.857,28.658
31.64,31.375,31.064,31.622,31.255,31.001,30.917,30.455,30.196,30.361,30.136,30.16,29.907,30.052,29.894,29.681,29.956,29.733,29.173,29.272,29.385,29.185,29.358,28.974,28.987,29.34,29.293,29.366,29.215,28.919,28.747
31.66,31.581,31.058,31.53,31.348,31.021,30.607,30.533,30.283,30.295,30.267,30.102,30.01,30.098,29.753,29.805,29.931,29.785,29.168,29.225,29.293,29.127,29.343,29.09,29.099,29.289,29.395,29.265,29.167,28.948,28.756
31.68,31.325,31.066,31.382,31.044,30.915,30.53,30.442,30.166,30.063,30.174,30.159,29.928,29.99,29.766,29.785,29.796,29.698,29.209,29.14,29.264,29.008,29.411,29.084,28.836,29.198,29.295,29.281,29.04,28.872,28.863
31.7,31.433,31.188,31.597,31.185,31.076,30.677,30.494,30.397,30.361,30.351,30.144,30.023,30.064,29.849,29.926,30.051,29.782,29.299,29.159,29.255,29.171,29.428,29.118,28.996,29.236,29.383,29.311,29.11,28.894,28.758
31.72,31.408,31.145,31.675,31.319,31.158,30.664,30.58,30.326,30.377,30.371,30.037,30.088,29.912,29.833,29.912,30.027,29.761,29.232,29.375,29.452,29.123,29.325,29.183,29.004,29.24,29.427,29.258,29.182,28.948,28.552
31.74,31.355,31.072,31.357,31.211,30.988,30.618,30.495,30.098,30.377,30.327,29.987,29.925,29.944,29.739,29.829,30.106,29.763,29.306,29.333,29.421,29.093,29.373,29.056,28.961,29.13,29.522,29.188,29.19,29.004,28.611
31.76,31.603,31.068,31.455,31.266,31.075,30.883,30.482,30.236,30.399,30.349,30.207,30.019,30.088,30.003,30.085,30.186,29.961,29.424,29.401,29.462,29.269,29.392,28.945,29.088,29.375,29.548,29.351,29.273,29.114,28.72
31.78,31.524,31.111,31.497,31.55,31.266,30.74,30.638,30.302,30.54,30.169,30.051,30.032,30.177,30.024,30.046,30.14,29.809,29.372,29.355,29.509,29.176,29.398,29.273,29.14,29.29,29.65,29.471,29.302,28.983,28.738
31.8,31.586,31.218,31.523,31.454,31.242,30.807,30.672,30.343,30.477,30.28,30.288,30.02,30.036,29.967,29.935,30.279,38.686,29.323,29.39,29.547,29.17,29.396,29.246,29.316,29.276,29.605,29.363,29.28,29.055,28.746
31.82,31.629,31.252,31.572,31.213,31.244,30.689,30.635,30.462,30.499,30.265,30.127,30.043,30.145,29.931,29.844,30.136,38.118,29.434,29.384,29.394,29.164,29.614,29.283,29.189,29.418,29.602,29.379,29.174,29.035,28.798
31.84,31.552,31.264,31.794,31.359,31.176,30.724,30.749,30.539,30.553,30.323,30.355,30.057,30.023,29.981,29.795,30.021,29.991,29.478,29.542,29.48,29.206,29.499,29.274,29.092,29.246,29.597,29.297,29.342,28.989,28.786
31.86,31.567,31.293,31.772,31.373,31.114,30.631,30.78,30.275,30.436,30.315,30.272,29.985,30.023,30.362,29.897,29.981,29.897,29.314,29.406,29.285,29.223,29.389,29.168,29.117,29.331,29.418,29.324,29.151,29.053,28.657
31.88,31.68,31.297,31.734,31.408,31.24,30.641,30.815,30.363,30.638,30.385,30.239,30.018,30.137,30.483,30.034,30.278,29.987,29.571,29.528,29.417,29.312,29.455,29.322,29.192,29.322,29.541,29.413,29.241,29.244,28.805
31.9,31.586,31.394,31.512,31.484,31.154,30.796,30.734,30.462,30.362,30.322,30.368,30.207,30.182,30.2,30.028,30.275,30.04,29.565,29.395,29.506,29.104,29.582,29.174,29.283,29.188,29.505,29.359,29.434,29.076,28.904
31.92,31.552,31.241,31.71,31.482,31.224,30.75,30.801,30.332,30.611,30.353,30.283,30.213,30.069,30.183,29.952,30.169,30.043,29.546,29.497,29.546,29.27,29.441,29.214,29.141,29.215,29.575,29.275,29.209,29.194,28.828
31.94,31.687,31.21,31.639,31.507,31.109,30.883,30.908,30.503,30.503,30.461,30.282,30.255,30.211,30.233,30.064,30.132,29.92,29.423,29.573,29.672,29.412,29.541,29.341,29.163,29.398,29.654,29.451,29.432,29.131,28.784
31.96,31.632,31.289,31.817,31.461,31.178,30.931,30.973,30.538,30.587,30.323,30.319,30.257,30.158,30.023,30.054,30.321,29.995,29.388,29.543,29.689,29.476,29.446,29.291,29.305,29.367,29.585,29.517,29.339,29.133,28.957
31.98,31.788,31.402,31.849,31.453,31.243,30.904,30.84,30.49,30.62,30.526,30.443,30.213,30.201,30.14,30.104,30.226,30.048,29.556,29.636,29.75,29.349,29.578,29.287,29.303,29.628,29.653,29.793,29.437,29.285,28.99
32.0,31.639,31.251,31.721,31.381,31.415,30.788,30.615,30.407,30.421,30.321,30.302,30.215,30.211,30.137,29.845,30.104,29.949,29.427,29.353,29.6,29.11,29.61,29.273,29.225,29.497,29.53,29.616,29.345,29.21,28.796
32.02,31.587,31.374,31.719,31.646,31.256,30.842,30.775,30.531,30.55,30.389,30.227,30.202,30.137,30.082,29.903,30.171,29.959,29.495,29.493,29.431,29.138,29.673,29.212,29.205,29.322,29.508,29.46,29.188,29.127,28.818
32.04,31.782,31.546,31.808,31.875,31.248,30.913,30.857,30.595,30.596,30.503,30.28,30.286,30.319,30.184,30.064,30.296,29.995,29.701,29.731,29.565,29.378,29.563,29.316,29.28,29.425,29.598,29.562,29.381,29.334,28.772
32.06,31.638,31.417,31.591,31.717,31.168,30.82,31.04,30.535,30.511,30.408,30.252,30.202,30.343,30.115,29.948,30.18,29.859,29.575,29.55,29.448,29.166,29.516,29.412,29.077,29.37,29.522,29.567,29.529,29.303,28.883
32.08,31.657,31.604,31.791,31.77,31.321,30.968,30.963,30.562,30.731,30.445,30.391,30.252,30.434,30.165,30.026,30.417,30.2,29.663,29.61,29.554,29.326,29.46,29.483,29.278,29.43,29.61,29.658,29.559,29.211,28.92
32.1,31.874,31.464,31.762,31.617,31.255,30.932,30.751,30.575,30.588,30.257,30.401,30.23,30.294,30.14,30.026,30.33,30.15,29.434,29.58,29.496,29.458,29.408,29.495,29.416,29.367,29.713,29.452,29.389,29.208,28.924
32.12,31.951,31.565,31.835,31.641,31.432,31.126,30.843,30.719,30.852,30.5,30.522,30.208,30.497,30.355,30.168,30.559,30.214,29.883,29.68,29.589,29.318,29.753,29.432,29.422,29.46,29.702,29.465,29.628,29.343,29.184
32.14,31.874,31.614,31.839,31.655,31.429,30.956,30.888,30.512,30.679,30.521,30.441,30.235,30.449,30.384,30.219,30.235,30.138,29.627,29.655,29.594,29.482,29.587,29.459,29.418,29.505,29.536,29.669,29.627,29.286,29.177
32.16,31.852,31.551,31.79,31.581,31.317,30.975,30.954,30.594,30.496,30.56,30.323,30.471,30.474,30.39,30.057,30.2,30.24,29.592,29.609,29.686,29.349,29.608,29.502,29.414,29.415,29.606,29.692,29.628,29.35,29.007
32.18,31.866,31.408,32.188,31.401,31.313,30.868,31.005,30.635,30.624,30.659,30.402,30.145,30.26,30.256,30.15,30.28,30.272,29.632,29.86,29.589,29.422,29.796,29.51,29.628,29.423,29.709,29.68,29.546,29.331,29.008
32.2,31.774,31.544,32.829,31.692,31.584,31.145,30.941,30.68,30.696,30.696,30.456,30.318,30.507,30.271,30.071,30.238,30.273,29.519,29.783,29.599,29.516,29.701,29.418,29.338,29.483,29.832,29.632,29.583,29.346,28.953
32.22,31.794,31.535,32.084,31.654,31.633,30.948,30.845,30.627,30.787,30.504,30.428,30.209,30.331,30.341,30.049,30.216,30.137,29.355,29.664,29.782,29.417,29.703,29.257,29.29,29.524,29.934,29.439,29.5,29.278,29.076
32.24,31.876,31.417,31.917,31.688,31.565,31.025,31.026,30.838,30.988,30.665,30.579,30.516,30.578,30.377,30.223,30.274,30.298,29.834,29.602,29.822,29.587,29.801,29.481,29.393,29.544,30.553,29.618,29.594,29.418,29.14
32.26,32.031,31.626,31.91,31.962,31.54,31.201,31.218,30.91,30.923,30.872,30.652,30.589,30.692,30.477,30.406,30.51,30.497,29.877,29.835,29.811,29.64,29.994,29.586,29.501,29.713,30.477,29.798,29.76,29.854,29.231
32.28,31.94,31.416,31.893,31.825,31.578,31.05,31.009,30.661,30.75,30.682,30.772,30.436,30.637,30.413,30.46,30.56,30.221,29.794,29.875,29.753,29.503,29.829,29.537,29.48,29.587,30.106,29.845,29.646,29.488,29.289
32.3,32.069,31.604,31.965,31.813,31.595,31.103,31.185,30.725,30.704,30.72,30.865,30.598,30.664,30.559,30.265,30.494,30.327,29.696,29.848,29.849,29.539,29.825,29.621,29.569,29.787,30.107,29.821,29.677,29.517,29.178
32.32,32.086,31.801,32.121,31.731,31.614,31.478,31.029,30.67,30.899,30.923,30.76,30.676,30.631,30.571,30.432,30.354,30.446,29.784,29.888,29.875,29.598,29.77,29.726,29.593,29.729,30.064,29.712,29.735,29.6,29.257
